user_id,date_served,marketing_channel,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100002595,01/24/18,Push,FALSE,English,English,24-30 years,,,,
a100002596,01/24/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002597,01/24/18,Instagram,FALSE,English,German,36-45 years,,,,
a100002598,01/24/18,Instagram,FALSE,English,English,45-55 years,,,,
a100002599,01/24/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002600,01/24/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002601,01/25/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002602,01/25/18,House Ads,FALSE,English,Spanish,30-36 years,,,,
a100002603,01/25/18,Push,FALSE,English,English,36-45 years,,,,
a100002604,01/25/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002605,01/25/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002606,01/25/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002607,01/25/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002608,01/26/18,House Ads,FALSE,English,Spanish,30-36 years,,,,
a100002609,01/26/18,House Ads,FALSE,English,German,36-45 years,,,,
a100002610,01/26/18,House Ads,FALSE,English,Spanish,45-55 years,,,,
a100002611,01/26/18,Push,FALSE,English,English,0-18 years,,,,
a100002612,01/26/18,Facebook,FALSE,English,English,19-24 years,,,,
a100002613,01/26/18,Instagram,FALSE,English,English,24-30 years,,,,
a100002614,01/26/18,Instagram,FALSE,English,Spanish,30-36 years,,,,
a100002615,01/27/18,Facebook,FALSE,English,English,36-45 years,,,,
a100002616,01/27/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002617,01/27/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100002618,01/27/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002619,01/27/18,Push,FALSE,English,English,24-30 years,,,,
a100002620,01/27/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002621,01/27/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002622,01/28/18,Instagram,FALSE,English,English,45-55 years,,,,
a100002623,01/28/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002624,01/28/18,House Ads,FALSE,English,Spanish,19-24 years,,,,
a100002625,01/28/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002626,01/28/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002627,01/28/18,Push,FALSE,English,English,36-45 years,,,,
a100002628,01/28/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002629,01/29/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002630,01/29/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002631,01/29/18,Facebook,FALSE,English,Spanish,24-30 years,,,,
a100002632,01/29/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002633,01/29/18,House Ads,FALSE,English,Spanish,36-45 years,,,,
a100002634,01/29/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002635,01/29/18,Push,FALSE,English,English,0-18 years,,,,
a100002636,01/30/18,Facebook,FALSE,English,English,19-24 years,,,,
a100002637,01/30/18,Instagram,FALSE,English,Spanish,24-30 years,,,,
a100002638,01/30/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002639,01/30/18,Facebook,FALSE,English,English,36-45 years,,,,
a100002640,01/30/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002641,01/30/18,House Ads,FALSE,English,Spanish,0-18 years,,,,
a100002642,01/30/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002643,01/31/18,Push,FALSE,English,English,24-30 years,,,,
a100002644,01/31/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002645,01/31/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002646,01/31/18,Instagram,FALSE,English,English,45-55 years,,,,
a100002647,01/31/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002648,01/31/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002649,01/31/18,House Ads,FALSE,English,Spanish,24-30 years,,,,
a100002650,01/01/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002651,01/01/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002652,01/01/18,Push,FALSE,English,English,19-24 years,,,,
a100002653,01/01/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002654,01/01/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002655,01/01/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002656,01/01/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002657,01/02/18,House Ads,FALSE,English,English,55+ years,,,,
a100002658,01/02/18,House Ads,FALSE,English,English,55+ years,,,,
a100002659,01/02/18,House Ads,FALSE,English,English,55+ years,,,,
a100002660,01/02/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002661,01/02/18,Push,FALSE,English,English,19-24 years,,,,
a100002662,01/02/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002663,01/02/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002664,01/03/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002665,01/03/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002666,01/03/18,House Ads,FALSE,English,English,55+ years,,,,
a100002667,01/03/18,House Ads,FALSE,English,English,55+ years,,,,
a100002668,01/03/18,House Ads,FALSE,English,English,55+ years,,,,
a100002669,01/03/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002670,01/03/18,Push,FALSE,English,English,19-24 years,,,,
a100002671,01/04/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002672,01/04/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002673,01/04/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002674,01/04/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002675,01/04/18,House Ads,FALSE,English,English,55+ years,,,,
a100002676,01/04/18,House Ads,FALSE,English,English,55+ years,,,,
a100002677,01/04/18,House Ads,FALSE,English,English,55+ years,,,,
a100002678,01/05/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002679,01/05/18,Push,FALSE,English,English,19-24 years,,,,
a100002680,01/05/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002681,01/05/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002682,01/05/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002683,01/05/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002684,01/05/18,House Ads,FALSE,English,English,55+ years,,,,
a100002685,01/06/18,House Ads,FALSE,English,English,55+ years,,,,
a100002686,01/06/18,House Ads,FALSE,English,English,55+ years,,,,
a100002687,01/06/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002688,01/06/18,Push,FALSE,English,English,19-24 years,,,,
a100002689,01/06/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002690,01/06/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002691,01/06/18,Instagram,FALSE,English,English,24-30 years,,,,
a100002692,01/07/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002693,01/07/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002694,01/07/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002695,01/07/18,House Ads,FALSE,English,English,55+ years,,,,
a100002696,01/07/18,House Ads,FALSE,English,English,55+ years,,,,
a100002697,01/07/18,Push,FALSE,English,English,55+ years,,,,
a100002698,01/08/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002699,01/08/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002700,01/08/18,Instagram,FALSE,English,English,24-30 years,,,,
a100002701,01/08/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002702,01/08/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002703,01/08/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002704,01/08/18,House Ads,FALSE,English,English,55+ years,,,,
a100002705,01/09/18,House Ads,FALSE,English,English,55+ years,,,,
a100002706,01/09/18,Push,FALSE,English,English,55+ years,,,,
a100002707,01/09/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002708,01/09/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002709,01/09/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002710,01/09/18,Push,FALSE,English,English,30-36 years,,,,
a100002711,01/09/18,Facebook,FALSE,English,English,36-45 years,,,,
a100002712,01/10/18,Instagram,FALSE,English,English,45-55 years,,,,
a100002713,01/10/18,Instagram,FALSE,English,English,55+ years,,,,
a100002714,01/10/18,Facebook,FALSE,English,English,55+ years,,,,
a100002715,01/10/18,House Ads,FALSE,English,English,55+ years,,,,
a100002716,01/10/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002717,01/10/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002718,01/10/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002719,01/11/18,Push,FALSE,English,English,30-36 years,,,,
a100002720,01/11/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002721,01/11/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002722,01/11/18,House Ads,FALSE,English,English,55+ years,,,,
a100002723,01/11/18,Push,FALSE,English,English,55+ years,,,,
a100002724,01/11/18,Facebook,FALSE,English,English,55+ years,,,,
a100002725,01/11/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002726,01/12/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002727,01/12/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002728,01/12/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002729,01/12/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002730,01/12/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002731,01/12/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002732,01/12/18,Push,FALSE,English,English,45-55 years,,,,
a100002733,01/13/18,House Ads,FALSE,English,English,55+ years,,,,
a100002734,01/13/18,House Ads,FALSE,English,English,55+ years,,,,
a100002735,01/13/18,House Ads,FALSE,English,English,55+ years,,,,
a100002736,01/13/18,Push,FALSE,English,English,0-18 years,,,,
a100002737,01/13/18,Facebook,FALSE,English,English,19-24 years,,,,
a100002738,01/13/18,Instagram,FALSE,English,English,24-30 years,,,,
a100002739,01/13/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002740,01/14/18,Facebook,FALSE,English,English,36-45 years,,,,
a100002741,01/14/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002742,01/14/18,House Ads,FALSE,English,English,55+ years,,,,
a100002743,01/14/18,House Ads,FALSE,English,English,55+ years,,,,
a100002744,01/14/18,House Ads,FALSE,English,English,55+ years,,,,
a100002745,01/14/18,Push,FALSE,English,English,0-18 years,,,,
a100002746,01/14/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002747,01/15/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002748,01/15/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002749,01/15/18,Push,FALSE,English,English,36-45 years,,,,
a100002750,01/15/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002751,01/15/18,Instagram,FALSE,English,English,55+ years,,,,
a100002752,01/15/18,Instagram,FALSE,English,English,55+ years,,,,
a100002753,01/15/18,Facebook,FALSE,English,English,55+ years,,,,
a100002754,01/16/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002755,01/16/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002756,01/16/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002757,01/16/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002758,01/16/18,Push,FALSE,English,English,36-45 years,,,,
a100002759,01/16/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002760,01/16/18,House Ads,FALSE,English,English,55+ years,,,,
a100002761,01/17/18,House Ads,FALSE,English,English,55+ years,,,,
a100002762,01/17/18,Push,FALSE,English,English,55+ years,,,,
a100002763,01/17/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002764,01/17/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002765,01/17/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002766,01/17/18,Facebook,FALSE,English,English,19-24 years,,,,
a100002767,01/17/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002768,01/18/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002769,01/18/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002770,01/18/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002771,01/18/18,Push,FALSE,English,English,55+ years,,,,
a100002772,01/18/18,House Ads,FALSE,English,English,55+ years,,,,
a100002773,01/18/18,House Ads,FALSE,English,English,55+ years,,,,
a100002774,01/18/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002775,01/19/18,Push,FALSE,English,English,19-24 years,,,,
a100002776,01/19/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002777,01/19/18,Instagram,FALSE,English,English,30-36 years,,,,
a100002778,01/19/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002779,01/19/18,Facebook,FALSE,English,English,45-55 years,,,,
a100002780,01/19/18,House Ads,FALSE,English,English,55+ years,,,,
a100002781,01/19/18,House Ads,FALSE,English,English,55+ years,,,,
a100002782,01/20/18,House Ads,FALSE,English,English,55+ years,,,,
a100002783,01/20/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002784,01/20/18,Push,FALSE,English,English,19-24 years,,,,
a100002785,01/20/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002786,01/20/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002787,01/20/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002788,01/20/18,Push,FALSE,English,English,45-55 years,,,,
a100002789,01/21/18,Facebook,FALSE,English,English,55+ years,,,,
a100002790,01/21/18,Instagram,FALSE,English,English,55+ years,,,,
a100002791,01/21/18,Instagram,FALSE,English,English,55+ years,,,,
a100002792,01/21/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002793,01/21/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002794,01/21/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002795,01/21/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002796,01/22/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002797,01/22/18,Push,FALSE,English,English,45-55 years,,,,
a100002798,01/22/18,House Ads,FALSE,English,English,55+ years,,,,
a100002799,01/22/18,House Ads,FALSE,English,English,55+ years,,,,
a100002800,01/22/18,House Ads,FALSE,English,English,55+ years,,,,
a100002801,01/22/18,Push,FALSE,English,English,0-18 years,,,,
a100002802,01/22/18,Facebook,FALSE,English,English,19-24 years,,,,
a100002803,01/23/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002804,01/23/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002805,01/23/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002806,01/23/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002807,01/23/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002808,01/23/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002809,01/23/18,House Ads,FALSE,English,English,55+ years,,,,
a100002810,01/24/18,Push,FALSE,English,English,55+ years,,,,
a100002811,01/24/18,House Ads,FALSE,English,English,55+ years,,,,
a100002812,01/24/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002813,01/24/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002814,01/24/18,Push,FALSE,English,English,24-30 years,,,,
a100002815,01/24/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002816,01/24/18,Instagram,FALSE,English,English,36-45 years,,,,
a100002817,01/24/18,Instagram,FALSE,English,English,45-55 years,,,,
a100002818,01/25/18,Facebook,FALSE,English,English,55+ years,,,,
a100002819,01/25/18,House Ads,FALSE,English,English,55+ years,,,,
a100002820,01/25/18,House Ads,FALSE,English,English,55+ years,,,,
a100002821,01/25/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002822,01/25/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002823,01/25/18,Push,FALSE,English,English,24-30 years,,,,
a100002824,01/25/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002825,01/26/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002826,01/26/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002827,01/26/18,Push,FALSE,English,English,55+ years,,,,
a100002828,01/26/18,Facebook,FALSE,English,English,55+ years,,,,
a100002829,01/26/18,Instagram,FALSE,English,English,55+ years,,,,
a100002830,01/26/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002831,01/26/18,Facebook,FALSE,English,English,19-24 years,,,,
a100002832,01/27/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002833,01/27/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002834,01/27/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002835,01/27/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002836,01/27/18,Push,FALSE,English,English,55+ years,,,,
a100002837,01/27/18,House Ads,FALSE,English,English,55+ years,,,,
a100002838,01/27/18,House Ads,FALSE,English,English,55+ years,,,,
a100002839,01/28/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002840,01/28/18,Push,FALSE,English,English,19-24 years,,,,
a100002841,01/28/18,Facebook,FALSE,English,English,0-18 years,,,,
a100002842,01/28/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002843,01/28/18,Instagram,FALSE,English,English,24-30 years,,,,
a100002844,01/28/18,Facebook,FALSE,English,English,30-36 years,,,,
a100002845,01/28/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002846,01/29/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002847,01/29/18,House Ads,FALSE,English,English,55+ years,,,,
a100002848,01/29/18,House Ads,FALSE,English,English,55+ years,,,,
a100002849,01/29/18,Push,FALSE,English,English,55+ years,,,,
a100002850,01/29/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002851,01/29/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002852,01/29/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002853,01/30/18,Push,FALSE,English,English,30-36 years,,,,
a100002854,01/30/18,Facebook,FALSE,English,English,36-45 years,,,,
a100002855,01/30/18,Instagram,FALSE,English,English,45-55 years,,,,
a100002856,01/30/18,Instagram,FALSE,English,English,55+ years,,,,
a100002857,01/30/18,Facebook,FALSE,English,English,55+ years,,,,
a100002858,01/30/18,House Ads,FALSE,English,English,55+ years,,,,
a100002859,01/30/18,House Ads,FALSE,English,English,0-18 years,,,,
a100002860,01/31/18,House Ads,FALSE,English,English,19-24 years,,,,
a100002861,01/31/18,House Ads,FALSE,English,English,24-30 years,,,,
a100002862,01/31/18,Push,FALSE,English,English,30-36 years,,,,
a100002863,01/31/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002864,01/31/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002865,01/31/18,House Ads,FALSE,English,English,55+ years,,,,
a100002866,01/31/18,Push,FALSE,English,English,55+ years,,,,
a100002867,01/01/18,Facebook,FALSE,English,English,55+ years,,,,
a100002868,01/01/18,Instagram,FALSE,English,English,0-18 years,,,,
a100002869,01/01/18,Instagram,FALSE,English,English,19-24 years,,,,
a100002870,01/01/18,Facebook,FALSE,English,English,24-30 years,,,,
a100002871,01/01/18,House Ads,FALSE,English,English,30-36 years,,,,
a100002872,01/01/18,House Ads,FALSE,English,English,36-45 years,,,,
a100002873,01/01/18,House Ads,FALSE,English,English,45-55 years,,,,
a100002874,01/02/18,House Ads,FALSE,English,English,55+ years,,,,
a100002875,01/02/18,Push,FALSE,English,English,55+ years,,,,
